Sensor Name: ttx_102Box
Initial Resistance: 90 ohms
Start Time: 2024-11-01 23:56:44
Time (s), Voltage (V)
-1730482102.91, 2.68
-1730482102.80, 2.66
-1730482102.70, 2.69
-1730482102.60, 2.74
-1730482102.50, 2.75
-1730482102.40, 2.77
-1730482102.29, 2.80
-1730482102.19, 2.82
-1730482102.09, 2.83
-1730482101.99, 2.87
-1730482101.89, 2.86
-1730482101.78, 2.78
-1730482101.68, 2.74
-1730482101.58, 2.66
-1730482101.48, 2.68
-1730482101.39, 2.88
-1730482101.29, 2.72
-1730482101.18, 2.75
-1730482101.08, 2.78
-1730482100.97, 2.78
-1730482100.88, 2.79
-1730482100.77, 2.83
-1730482100.67, 2.89
-1730482100.57, 2.96
-1730482100.47, 2.91
-1730482100.37, 2.61
-1730482100.27, 2.56
-1730482100.17, 2.70
-1730482100.07, 2.62
-1730482099.97, 2.64
-1730482099.86, 2.52
-1730482099.76, 2.94
-1730482099.66, 2.95
-1730482099.56, 2.85
-1730482099.46, 2.82
-1730482099.35, 2.87
-1730482099.26, 2.92
-1730482099.16, 2.72
-1730482099.05, 2.97
-1730482098.95, 2.75
-1730482098.85, 2.73
-1730482098.74, 2.69
-1730482098.64, 2.76
-1730482098.54, 2.73
-1730482098.44, 2.59
-1730482098.34, 2.60
-1730482098.24, 2.94
-1730482098.14, 2.77
-1730482098.04, 2.84
-1730482097.94, 2.87
-1730482097.84, 2.83
-1730482097.72, 2.79
-1730482097.64, 2.60
-1730482097.53, 2.56
-1730482097.43, 2.69
-1730482097.33, 2.68
-1730482097.22, 2.80
-1730482097.12, 2.59
-1730482097.03, 2.80
-1730482096.93, 2.76
-1730482096.82, 2.79
-1730482096.72, 2.87
-1730482096.62, 2.95
-1730482096.51, 2.94
-1730482096.41, 2.83
-1730482096.31, 2.77
-1730482096.22, 2.76
-1730482096.11, 2.76
-1730482096.01, 2.63
-1730482095.91, 2.83
-1730482095.81, 2.88
-1730482095.71, 2.80
-1730482095.61, 2.76
-1730482095.51, 2.78
-1730482095.41, 2.82
-1730482095.30, 2.83
-1730482095.20, 2.70
-1730482095.10, 2.61
-1730482095.00, 2.78
-1730482094.90, 2.72
-1730482094.79, 2.68
-1730482094.70, 2.66
-1730482094.60, 2.72
-1730482094.49, 2.71
-1730482094.39, 2.76
-1730482094.29, 2.88
-1730482094.19, 2.97
-1730482094.09, 2.80
-1730482093.99, 2.84
-1730482093.88, 2.90
-1730482093.78, 2.91
-1730482093.68, 2.90
-1730482093.58, 2.89
-1730482093.48, 2.90
-1730482093.38, 2.91
-1730482093.28, 2.90
-1730482093.18, 2.89
-1730482093.07, 2.90
-1730482092.97, 2.90
-1730482092.87, 2.90
-1730482092.77, 2.90
-1730482092.67, 2.90
-1730482092.56, 2.89
-1730482092.46, 2.90
-1730482092.36, 2.90
-1730482092.26, 2.90
-1730482092.16, 2.89
-1730482092.06, 2.90
-1730482091.96, 2.89
-1730482091.86, 2.89
-1730482091.75, 2.89
-1730482091.65, 2.89
-1730482091.55, 2.89
-1730482091.45, 2.90
-1730482091.35, 2.89
-1730482091.25, 2.89
-1730482091.15, 2.89
-1730482091.05, 2.89
-1730482090.94, 2.90
-1730482090.85, 2.88
-1730482090.74, 2.90
-1730482090.64, 2.89
-1730482090.54, 2.90
-1730482090.44, 2.89
-1730482090.34, 2.89
-1730482090.24, 2.89
-1730482090.13, 2.90
-1730482090.03, 2.89
-1730482089.93, 2.89
-1730482089.83, 2.89
-1730482089.73, 2.89
-1730482089.63, 2.89
-1730482089.53, 2.89
-1730482089.43, 2.87
-1730482089.32, 2.89
-1730482089.22, 2.89
-1730482089.12, 2.89
-1730482089.02, 2.89
-1730482088.91, 2.88
-1730482088.81, 2.88
-1730482088.71, 2.88
-1730482088.62, 2.87
-1730482088.51, 2.88
-1730482088.41, 2.88
-1730482088.31, 2.88
-1730482088.21, 2.88
-1730482088.11, 2.88
-1730482088.00, 2.88
-1730482087.90, 2.87
-1730482087.80, 2.88
-1730482087.70, 2.88
-1730482087.60, 2.88
-1730482087.50, 2.88
-1730482087.40, 2.88
-1730482087.30, 2.88
-1730482087.19, 2.88
-1730482087.10, 2.88
-1730482086.99, 2.89
-1730482086.89, 2.88
-1730482086.79, 2.88
-1730482086.69, 2.88
-1730482086.59, 2.89
-1730482086.49, 2.87
-1730482086.38, 2.89
-1730482086.28, 2.88
-1730482086.18, 2.87
-1730482086.08, 2.87
-1730482085.98, 2.88
-1730482085.87, 2.88
-1730482085.78, 2.87
-1730482085.67, 2.87
-1730482085.57, 2.88
-1730482085.47, 2.87
-1730482085.37, 2.86
-1730482085.27, 2.87
-1730482085.17, 2.87
-1730482085.07, 2.87
-1730482084.97, 2.87
-1730482084.86, 2.87
-1730482084.76, 2.87
-1730482084.66, 2.87
-1730482084.56, 2.88
-1730482084.45, 2.86
-1730482084.36, 2.87
-1730482084.25, 2.87
-1730482084.16, 2.88
-1730482084.05, 2.87
-1730482083.95, 2.87
-1730482083.85, 2.88
-1730482083.75, 2.88
-1730482083.65, 2.86
-1730482083.55, 2.88
-1730482083.45, 2.87
-1730482083.34, 2.87
-1730482083.24, 2.87
-1730482083.14, 2.87
-1730482083.04, 2.87
-1730482082.94, 2.86
-1730482082.84, 2.87
-1730482082.73, 2.87
-1730482082.63, 2.86
-1730482082.53, 2.86
-1730482082.43, 2.87
-1730482082.33, 2.86
-1730482082.23, 2.86
-1730482082.13, 2.86
-1730482082.03, 2.86
