Sensor Name: uyu
Initial Resistance: 90 ohms
Start Time: 2024-11-02 00:02:07
Time (s), Voltage (V)
-1730482085.87, 2.80
-1730482085.77, 2.81
-1730482085.66, 2.81
-1730482085.56, 2.81
-1730482085.46, 2.81
-1730482085.36, 2.80
-1730482085.25, 2.80
-1730482085.15, 2.79
-1730482085.05, 2.79
-1730482084.96, 2.78
-1730482084.85, 2.79
-1730482084.75, 2.79
-1730482084.65, 2.79
-1730482084.55, 2.80
-1730482084.45, 2.80
-1730482084.35, 2.81
-1730482084.24, 2.82
-1730482084.14, 2.80
-1730482084.04, 2.80
-1730482083.94, 2.80
-1730482083.84, 2.78
-1730482083.73, 2.78
-1730482083.64, 2.79
-1730482083.53, 2.79
-1730482083.44, 2.78
-1730482083.33, 2.80
-1730482083.23, 2.79
-1730482083.13, 2.81
-1730482083.03, 2.81
-1730482082.92, 2.81
-1730482082.83, 2.80
-1730482082.73, 2.80
-1730482082.62, 2.79
-1730482082.53, 2.79
-1730482082.42, 3.58
-1730482082.32, 2.94
-1730482082.22, 2.70
-1730482082.11, 2.60
-1730482082.01, 2.64
-1730482081.92, 5.00
-1730482081.81, 4.69
-1730482081.71, 4.50
-1730482081.61, 4.38
-1730482081.51, 4.27
-1730482081.40, 4.16
-1730482081.30, 4.06
